時間,臺灣港口,貨物別,地區別,重量(公噸)
104年12月,臺中港,車輛航空器船舶運輸設備,韓國,0
104年12月,臺中港,車輛航空器船舶運輸設備,美國,0
105年01月,臺中港,"調製食品,飲料,煙酒類",南非,0
105年01月,臺中港,礦產品,新加坡,14293
105年01月,臺中港,化學或有關工業產品,香港,0
105年01月,臺中港,塑膠橡膠及其製品,英國,0
105年01月,臺中港,塑膠橡膠及其製品,美國,1
105年01月,臺中港,塑膠橡膠及其製品,越南,6
105年01月,臺中港,紡織品及其製品,中國大陸,0
105年01月,臺中港,紡織品及其製品,香港,1
105年01月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,1
105年01月,臺中港,"鞋帽傘,羽毛及其製品,人造花",英國,0
105年01月,臺中港,"鞋帽傘,羽毛及其製品,人造花",香港,0
105年01月,臺中港,卑金屬及其製品,中國大陸,0
105年01月,臺中港,"機械用具電機設備,電視影像錄音機",亞洲其他,134
105年01月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,9
105年01月,臺中港,"機械用具電機設備,電視影像錄音機",英國,1
105年01月,臺中港,"機械用具電機設備,電視影像錄音機",韓國,1300
105年01月,臺中港,"機械用具電機設備,電視影像錄音機",美國,1
105年01月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年01月,臺中港,車輛航空器船舶運輸設備,德國,0
105年01月,臺中港,車輛航空器船舶運輸設備,瑞典,0
105年02月,臺中港,塑膠橡膠及其製品,義大利,0
105年02月,臺中港,塑膠橡膠及其製品,泰國,0
105年02月,臺中港,塑膠橡膠及其製品,美國,0
105年02月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,17639
105年02月,臺中港,紡織品及其製品,中國大陸,0
105年02月,臺中港,紡織品及其製品,香港,0
105年02月,臺中港,紡織品及其製品,義大利,0
105年02月,臺中港,紡織品及其製品,墨西哥,0
105年02月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,1
105年02月,臺中港,卑金屬及其製品,中國大陸,7
105年02月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,0
105年02月,臺中港,"機械用具電機設備,電視影像錄音機",法國,0
105年02月,臺中港,車輛航空器船舶運輸設備,日本,0
105年02月,臺中港,車輛航空器船舶運輸設備,美國,0
105年03月,臺中港,化學或有關工業產品,印度,0
105年03月,臺中港,塑膠橡膠及其製品,英國,0
105年03月,臺中港,塑膠橡膠及其製品,泰國,0
105年03月,臺中港,塑膠橡膠及其製品,美國,0
105年03月,臺中港,"皮革毛衣及其製品,旅行用物品",越南,0
105年03月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,2449
105年03月,臺中港,紡織品及其製品,中國大陸,0
105年03月,臺中港,紡織品及其製品,印尼,0
105年03月,臺中港,紡織品及其製品,印度,5
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,1
105年03月,臺中港,"鞋帽傘,羽毛及其製品,人造花",香港,0
105年03月,臺中港,卑金屬及其製品,韓國,848
105年03月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,0
105年03月,臺中港,"機械用具電機設備,電視影像錄音機",英國,2
105年03月,臺中港,車輛航空器船舶運輸設備,瑞士,0
105年03月,臺中港,車輛航空器船舶運輸設備,中國大陸,1
105年03月,臺中港,車輛航空器船舶運輸設備,德國,0
105年03月,臺中港,車輛航空器船舶運輸設備,香港,0
105年03月,臺中港,車輛航空器船舶運輸設備,日本,0
105年03月,臺中港,車輛航空器船舶運輸設備,美國,0
105年03月,臺中港,"家具玩具運動用品,雜項製品",中國大陸,2
105年04月,臺中港,"調製食品,飲料,煙酒類",阿拉伯聯合大公國,14
105年04月,臺中港,化學或有關工業產品,日本,1
105年04月,臺中港,塑膠橡膠及其製品,英國,0
105年04月,臺中港,塑膠橡膠及其製品,香港,0
105年04月,臺中港,塑膠橡膠及其製品,美國,0
105年04月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,1698
105年04月,臺中港,紡織品及其製品,中國大陸,0
105年04月,臺中港,紡織品及其製品,香港,0
105年04月,臺中港,紡織品及其製品,義大利,0
105年04月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,0
105年04月,臺中港,卑金屬及其製品,中國大陸,0
105年04月,臺中港,卑金屬及其製品,韓國,459
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",法國,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",日本,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",泰國,0
105年04月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
105年04月,臺中港,車輛航空器船舶運輸設備,中國大陸,1
105年04月,臺中港,車輛航空器船舶運輸設備,新加坡,0
105年04月,臺中港,車輛航空器船舶運輸設備,美國,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",澳洲,0
105年04月,臺中港,"家具玩具運動用品,雜項製品",中國大陸,0
105年05月,臺中港,礦產品,韓國,0
105年05月,臺中港,化學或有關工業產品,香港,0
105年05月,臺中港,化學或有關工業產品,韓國,10
105年05月,臺中港,塑膠橡膠及其製品,英國,1
105年05月,臺中港,塑膠橡膠及其製品,香港,0
105年05月,臺中港,塑膠橡膠及其製品,韓國,0
105年05月,臺中港,塑膠橡膠及其製品,泰國,0
105年05月,臺中港,塑膠橡膠及其製品,美國,0
105年05月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,1797
105年05月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,0
105年05月,臺中港,紡織品及其製品,中國大陸,0
105年05月,臺中港,紡織品及其製品,香港,0
105年05月,臺中港,紡織品及其製品,韓國,1
105年05月,臺中港,紡織品及其製品,美國,1
105年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,0
105年05月,臺中港,卑金屬及其製品,澳洲,0
105年05月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,2
105年05月,臺中港,"機械用具電機設備,電視影像錄音機",法國,0
105年05月,臺中港,"機械用具電機設備,電視影像錄音機",日本,0
105年05月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年05月,臺中港,車輛航空器船舶運輸設備,美國,0
105年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,0
105年05月,臺中港,"家具玩具運動用品,雜項製品",香港,0
105年06月,臺中港,"調製食品,飲料,煙酒類",荷蘭,1
105年06月,臺中港,化學或有關工業產品,荷蘭,0
105年06月,臺中港,塑膠橡膠及其製品,中國大陸,3
105年06月,臺中港,塑膠橡膠及其製品,英國,0
105年06月,臺中港,塑膠橡膠及其製品,日本,0
105年06月,臺中港,塑膠橡膠及其製品,泰國,0
105年06月,臺中港,塑膠橡膠及其製品,美國,0
105年06月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,6999
105年06月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,1699
105年06月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,0
105年06月,臺中港,"木漿紙漿,紙及紙板及其製品",荷蘭,0
105年06月,臺中港,紡織品及其製品,中國大陸,0
105年06月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,0
105年06月,臺中港,"機械用具電機設備,電視影像錄音機",法國,1
105年06月,臺中港,"機械用具電機設備,電視影像錄音機",日本,0
105年06月,臺中港,"機械用具電機設備,電視影像錄音機",美國,1
105年06月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年06月,臺中港,車輛航空器船舶運輸設備,香港,0
105年06月,臺中港,車輛航空器船舶運輸設備,美國,0
105年06月,臺中港,車輛航空器船舶運輸設備,越南,0
105年06月,臺中港,"家具玩具運動用品,雜項製品",香港,0
105年06月,臺中港,"家具玩具運動用品,雜項製品",荷蘭,0
105年07月,臺中港,塑膠橡膠及其製品,美國,0
105年07月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,0
105年07月,臺中港,紡織品及其製品,香港,0
105年07月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,0
105年07月,臺中港,"鞋帽傘,羽毛及其製品,人造花",香港,0
105年07月,臺中港,卑金屬及其製品,中國大陸,712
105年07月,臺中港,卑金屬及其製品,美國,0
105年07月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,1
105年07月,臺中港,"機械用具電機設備,電視影像錄音機",英國,1
105年07月,臺中港,"機械用具電機設備,電視影像錄音機",大洋洲其他,0
105年07月,臺中港,"機械用具電機設備,電視影像錄音機",美國,2
105年07月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年07月,臺中港,車輛航空器船舶運輸設備,日本,0
105年07月,臺中港,車輛航空器船舶運輸設備,韓國,0
105年07月,臺中港,車輛航空器船舶運輸設備,美國,0
105年07月,臺中港,車輛航空器船舶運輸設備,越南,0
105年07月,臺中港,"家具玩具運動用品,雜項製品",香港,0
105年08月,臺中港,塑膠橡膠及其製品,泰國,0
105年08月,臺中港,塑膠橡膠及其製品,美國,0
105年08月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,2965
105年08月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,4841
105年08月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,3
105年08月,臺中港,"木漿紙漿,紙及紙板及其製品",美國,2
105年08月,臺中港,紡織品及其製品,中國大陸,1
105年08月,臺中港,卑金屬及其製品,美國,0
105年08月,臺中港,"機械用具電機設備,電視影像錄音機",法國,0
105年08月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
105年08月,臺中港,"機械用具電機設備,電視影像錄音機",美國,2
105年08月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年08月,臺中港,車輛航空器船舶運輸設備,香港,0
105年08月,臺中港,車輛航空器船舶運輸設備,荷蘭,0
105年08月,臺中港,車輛航空器船舶運輸設備,歐洲其他,3
105年08月,臺中港,車輛航空器船舶運輸設備,美國,0
105年08月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",美國,0
105年09月,臺中港,化學或有關工業產品,美國,1
105年09月,臺中港,塑膠橡膠及其製品,中國大陸,0
105年09月,臺中港,塑膠橡膠及其製品,英國,0
105年09月,臺中港,塑膠橡膠及其製品,泰國,0
105年09月,臺中港,塑膠橡膠及其製品,美國,0
105年09月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,7935
105年09月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,1400
105年09月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,4
105年09月,臺中港,"鞋帽傘,羽毛及其製品,人造花",香港,0
105年09月,臺中港,"機械用具電機設備,電視影像錄音機",法國,0
105年09月,臺中港,"機械用具電機設備,電視影像錄音機",美國,1
105年09月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年09月,臺中港,車輛航空器船舶運輸設備,日本,0
105年09月,臺中港,車輛航空器船舶運輸設備,歐洲其他,0
105年09月,臺中港,車輛航空器船舶運輸設備,美國,0
105年10月,臺中港,塑膠橡膠及其製品,英國,0
105年10月,臺中港,塑膠橡膠及其製品,泰國,0
105年10月,臺中港,塑膠橡膠及其製品,美國,0
105年10月,臺中港,"木漿紙漿,紙及紙板及其製品",智利,11651
105年10月,臺中港,紡織品及其製品,香港,1
105年10月,臺中港,卑金屬及其製品,美國,0
105年10月,臺中港,"機械用具電機設備,電視影像錄音機",阿拉伯聯合大公國,0
105年10月,臺中港,"機械用具電機設備,電視影像錄音機",德國,0
105年10月,臺中港,"機械用具電機設備,電視影像錄音機",法國,0
105年10月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
105年10月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年10月,臺中港,車輛航空器船舶運輸設備,香港,0
105年10月,臺中港,車輛航空器船舶運輸設備,日本,1
105年10月,臺中港,車輛航空器船舶運輸設備,歐洲其他,0
105年10月,臺中港,車輛航空器船舶運輸設備,美國,0
105年11月,臺中港,動物產品,印尼,8
105年11月,臺中港,塑膠橡膠及其製品,美國,1
105年11月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,2
105年11月,臺中港,紡織品及其製品,香港,1
105年11月,臺中港,"鞋帽傘,羽毛及其製品,人造花",香港,0
105年11月,臺中港,卑金屬及其製品,美國,0
105年11月,臺中港,"機械用具電機設備,電視影像錄音機",法國,1
105年11月,臺中港,"機械用具電機設備,電視影像錄音機",香港,0
105年11月,臺中港,"機械用具電機設備,電視影像錄音機",美國,1
105年11月,臺中港,車輛航空器船舶運輸設備,加拿大,0
105年11月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年11月,臺中港,車輛航空器船舶運輸設備,香港,0
105年11月,臺中港,車輛航空器船舶運輸設備,日本,1
105年11月,臺中港,車輛航空器船舶運輸設備,新加坡,0
105年11月,臺中港,車輛航空器船舶運輸設備,美國,0
105年11月,臺中港,車輛航空器船舶運輸設備,越南,0
105年11月,臺中港,"家具玩具運動用品,雜項製品",香港,1
105年12月,臺中港,塑膠橡膠及其製品,法國,0
105年12月,臺中港,塑膠橡膠及其製品,泰國,0
105年12月,臺中港,塑膠橡膠及其製品,美國,1
105年12月,臺中港,"木漿紙漿,紙及紙板及其製品",印尼,3874
105年12月,臺中港,紡織品及其製品,美國,0
105年12月,臺中港,"鞋帽傘,羽毛及其製品,人造花",美國,0
105年12月,臺中港,"石料水泥石棉等材料之製品,陶瓷,玻璃",美國,0
105年12月,臺中港,卑金屬及其製品,歐洲其他,0
105年12月,臺中港,卑金屬及其製品,美國,1
105年12月,臺中港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
105年12月,臺中港,"機械用具電機設備,電視影像錄音機",美國,4
105年12月,臺中港,車輛航空器船舶運輸設備,中國大陸,0
105年12月,臺中港,車輛航空器船舶運輸設備,香港,0
105年12月,臺中港,車輛航空器船舶運輸設備,義大利,0
105年12月,臺中港,車輛航空器船舶運輸設備,日本,0
105年12月,臺中港,車輛航空器船舶運輸設備,歐洲其他,0
105年12月,臺中港,車輛航空器船舶運輸設備,越南,0
105年12月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",阿拉伯聯合大公國,0
105年12月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",英國,0
105年12月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",新加坡,0
105年12月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",美國,0
105年12月,臺中港,"家具玩具運動用品,雜項製品",香港,0
106年01月,臺中港,動植物油脂及其分解物,澳洲,0
