時間,貨物別,地區別,臺灣港口,重量(公噸)
107年06月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
107年06月,車輛航空器船舶運輸設備,上海,臺北港,0
107年06月,車輛航空器船舶運輸設備,廣東深圳,臺北港,1
107年07月,化學或有關工業產品,福建福州,臺北港,1
107年07月,卑金屬及其製品,廣東東莞,臺北港,3
107年07月,卑金屬及其製品,廣東惠州,臺北港,0
107年07月,卑金屬及其製品,上海,臺北港,0
107年07月,卑金屬及其製品,廣東深圳,臺北港,6
107年07月,"機械用具電機設備,電視影像錄音機",廣東惠州,臺北港,0
107年07月,車輛航空器船舶運輸設備,上海,臺北港,0
107年07月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年08月,"調製食品,飲料,煙酒類",福建福州,臺北港,1
107年08月,化學或有關工業產品,福建福州,臺北港,0
107年08月,化學或有關工業產品,廣東石碣,臺北港,0
107年08月,塑膠橡膠及其製品,福建馬尾,臺北港,0
107年08月,塑膠橡膠及其製品,廣東石碣,臺北港,1
107年08月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
107年08月,卑金屬及其製品,廣東石碣,臺北港,0
107年08月,卑金屬及其製品,廣東深圳,臺北港,2
107年08月,"機械用具電機設備,電視影像錄音機",上海,臺北港,5
107年08月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,7
107年08月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
107年08月,"機械用具電機設備,電視影像錄音機",山東青島,臺北港,1
107年08月,車輛航空器船舶運輸設備,上海,臺北港,0
107年08月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年08月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東石碣,臺北港,0
107年09月,化學或有關工業產品,江蘇常州,臺北港,4994
107年09月,化學或有關工業產品,福建福州,臺北港,1
107年09月,化學或有關工業產品,福建馬尾,臺北港,0
107年09月,化學或有關工業產品,廣東石碣,臺北港,0
107年09月,塑膠橡膠及其製品,福建馬尾,臺北港,2
107年09月,塑膠橡膠及其製品,廣東石碣,臺北港,0
107年09月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺北港,0
107年09月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
107年09月,紡織品及其製品,廣東東莞,臺北港,2
107年09月,"石料水泥石棉等材料之製品,陶瓷,玻璃",福建馬尾,臺北港,0
107年09月,卑金屬及其製品,廣東黃埔,臺北港,2
107年09月,卑金屬及其製品,福建馬尾,臺北港,0
107年09月,卑金屬及其製品,廣東石碣,臺北港,0
107年09月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,1
107年09月,"機械用具電機設備,電視影像錄音機",上海,臺北港,2
107年09月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,8
107年09月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,1
107年09月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
107年09月,車輛航空器船舶運輸設備,上海,臺北港,0
107年09月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年09月,車輛航空器船舶運輸設備,山東青島,臺北港,0
107年09月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東石碣,臺北港,0
107年09月,"家具玩具運動用品,雜項製品",福建馬尾,臺北港,0
107年10月,化學或有關工業產品,福建福州,臺北港,1
107年10月,化學或有關工業產品,廣東江門,臺北港,0
107年10月,化學或有關工業產品,福建馬尾,臺北港,10
107年10月,化學或有關工業產品,廣東石碣,臺北港,0
107年10月,化學或有關工業產品,江蘇太倉,臺北港,5005
107年10月,塑膠橡膠及其製品,福建馬尾,臺北港,7
107年10月,塑膠橡膠及其製品,廣東石碣,臺北港,1
107年10月,"木及木製品,軟木及軟木製品",福建馬尾,臺北港,0
107年10月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺北港,1
107年10月,"木漿紙漿,紙及紙板及其製品",廣東石碣,臺北港,0
107年10月,紡織品及其製品,福建馬尾,臺北港,0
107年10月,卑金屬及其製品,廣東東莞,臺北港,1
107年10月,卑金屬及其製品,廣東江門,臺北港,0
107年10月,卑金屬及其製品,福建馬尾,臺北港,1
107年10月,卑金屬及其製品,廣東石碣,臺北港,1
107年10月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,0
107年10月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
107年10月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,2
107年10月,"機械用具電機設備,電視影像錄音機",上海,臺北港,19
107年10月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,4
107年10月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
107年10月,車輛航空器船舶運輸設備,廣東江門,臺北港,0
107年10月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
107年10月,車輛航空器船舶運輸設備,上海,臺北港,0
107年10月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年10月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東惠州,臺北港,1
107年10月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
107年10月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,臺北港,1
107年10月,"家具玩具運動用品,雜項製品",福建馬尾,臺北港,0
107年11月,化學或有關工業產品,福建福州,臺北港,0
107年11月,化學或有關工業產品,廣東江門,臺北港,0
107年11月,化學或有關工業產品,福建馬尾,臺北港,7
107年11月,塑膠橡膠及其製品,福建馬尾,臺北港,3
107年11月,"木漿紙漿,紙及紙板及其製品",廣東窖心,臺北港,0
107年11月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺北港,1
107年11月,紡織品及其製品,廣東東莞,臺北港,1
107年11月,紡織品及其製品,福建馬尾,臺北港,0
107年11月,卑金屬及其製品,廣東江門,臺北港,0
107年11月,卑金屬及其製品,福建馬尾,臺北港,0
107年11月,"機械用具電機設備,電視影像錄音機",福建福州,臺北港,1
107年11月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
107年11月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,1
107年11月,"機械用具電機設備,電視影像錄音機",上海,臺北港,4
107年11月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
107年11月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
107年11月,車輛航空器船舶運輸設備,上海,臺北港,0
107年11月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年11月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
107年11月,"家具玩具運動用品,雜項製品",福建馬尾,臺北港,0
107年12月,化學或有關工業產品,廣東黃埔新港,臺北港,2
107年12月,化學或有關工業產品,福建馬尾,臺北港,1
107年12月,化學或有關工業產品,上海,臺北港,4
107年12月,塑膠橡膠及其製品,福建馬尾,臺北港,3
107年12月,"木漿紙漿,紙及紙板及其製品",福建馬尾,臺北港,0
107年12月,紡織品及其製品,廣東東莞,臺北港,2
107年12月,紡織品及其製品,福建馬尾,臺北港,0
107年12月,"鞋帽傘,羽毛及其製品,人造花",福建馬尾,臺北港,0
107年12月,卑金屬及其製品,福建馬尾,臺北港,0
107年12月,卑金屬及其製品,廣東深圳,臺北港,3
107年12月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,1
107年12月,"機械用具電機設備,電視影像錄音機",上海,臺北港,1
107年12月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
107年12月,"機械用具電機設備,電視影像錄音機",廣東中山,臺北港,0
107年12月,車輛航空器船舶運輸設備,廣東黃埔新港,臺北港,0
107年12月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
107年12月,車輛航空器船舶運輸設備,上海,臺北港,0
107年12月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
107年12月,"光學照相電影計量檢查儀器,鐘錶樂器",湖南－－,臺北港,2
108年01月,植物產品,天津新港,臺北港,0
108年01月,動植物油脂及其分解物,天津新港,臺北港,0
108年01月,"調製食品,飲料,煙酒類",天津新港,臺北港,3
108年01月,化學或有關工業產品,廣東江門,臺北港,0
108年01月,卑金屬及其製品,廣東江門,臺北港,0
108年01月,"機械用具電機設備,電視影像錄音機",福建福州,臺北港,1
108年01月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
108年01月,"機械用具電機設備,電視影像錄音機",上海,臺北港,5
108年01月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
108年01月,車輛航空器船舶運輸設備,福建福州,臺北港,0
108年01月,車輛航空器船舶運輸設備,廣東江門,臺北港,0
108年01月,車輛航空器船舶運輸設備,上海,臺北港,0
108年01月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
108年01月,車輛航空器船舶運輸設備,天津新港,臺北港,0
108年01月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
108年02月,化學或有關工業產品,江蘇常州,臺北港,5100
108年02月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,2
108年03月,化學或有關工業產品,福建馬尾,臺北港,0
108年03月,化學或有關工業產品,上海,臺北港,3
108年03月,化學或有關工業產品,廣東石碣,臺北港,0
108年03月,塑膠橡膠及其製品,廣東黃埔,臺北港,0
108年03月,塑膠橡膠及其製品,廣東石碣,臺北港,0
108年03月,"木漿紙漿,紙及紙板及其製品",廣東黃埔,臺北港,0
108年03月,紡織品及其製品,廣東東莞,臺北港,1
108年03月,卑金屬及其製品,廣東東莞,臺北港,1
108年03月,卑金屬及其製品,廣東石碣,臺北港,0
108年03月,卑金屬及其製品,廣東深圳,臺北港,3
108年03月,卑金屬及其製品,廣東小欖,臺北港,0
108年03月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,0
108年03月,"機械用具電機設備,電視影像錄音機",廣東惠州,臺北港,0
108年03月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,0
108年03月,"機械用具電機設備,電視影像錄音機",廣東石碣,臺北港,4
108年03月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,1
108年03月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
108年03月,車輛航空器船舶運輸設備,廣東小欖,臺北港,0
108年04月,化學或有關工業產品,江蘇常州,臺北港,5060
108年04月,化學或有關工業產品,福建馬尾,臺北港,3
108年04月,塑膠橡膠及其製品,廣東惠州,臺北港,1
108年04月,塑膠橡膠及其製品,福建馬尾,臺北港,0
108年04月,"木漿紙漿,紙及紙板及其製品",廣東惠州,臺北港,0
108年04月,紡織品及其製品,廣東東莞,臺北港,1
108年04月,紡織品及其製品,廣東惠州,臺北港,0
108年04月,卑金屬及其製品,廣東黃埔,臺北港,2
108年04月,卑金屬及其製品,廣東深圳,臺北港,4
108年04月,"機械用具電機設備,電視影像錄音機",福建福州,臺北港,1
108年04月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,1
108年04月,車輛航空器船舶運輸設備,廣東廣州,臺北港,0
108年04月,車輛航空器船舶運輸設備,福建福州,臺北港,0
108年04月,車輛航空器船舶運輸設備,廣東惠州,臺北港,0
108年04月,車輛航空器船舶運輸設備,福建馬尾,臺北港,0
108年04月,"家具玩具運動用品,雜項製品",廣東惠州,臺北港,0
108年05月,化學或有關工業產品,福建福州,臺北港,0
108年05月,化學或有關工業產品,廣東黃埔,臺北港,0
108年05月,化學或有關工業產品,廣東江門,臺北港,0
108年05月,化學或有關工業產品,江蘇太倉,臺北港,5005
108年05月,化學或有關工業產品,浙江乍浦,臺北港,5093
108年05月,化學或有關工業產品,廣東中山,臺北港,1
108年05月,塑膠橡膠及其製品,廣東江門,臺北港,1
108年05月,卑金屬及其製品,廣東江門,臺北港,0
108年05月,卑金屬及其製品,廣東深圳,臺北港,3
108年05月,"機械用具電機設備,電視影像錄音機",廣東東莞,臺北港,3
108年05月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
108年05月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
108年05月,"機械用具電機設備,電視影像錄音機",廣東珠海,臺北港,1
108年05月,車輛航空器船舶運輸設備,廣東窖心,臺北港,0
108年05月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
108年05月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
108年05月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東深圳,臺北港,0
108年06月,化學或有關工業產品,江蘇常州,臺北港,5093
108年06月,化學或有關工業產品,福建福州,臺北港,0
108年06月,化學或有關工業產品,廣東江門,臺北港,0
108年06月,化學或有關工業產品,福建馬尾,臺北港,2
108年06月,化學或有關工業產品,上海,臺北港,8
108年06月,化學或有關工業產品,廣東深圳,臺北港,2
108年06月,化學或有關工業產品,浙江乍浦,臺北港,5093
108年06月,塑膠橡膠及其製品,廣東江門,臺北港,0
108年06月,塑膠橡膠及其製品,福建馬尾,臺北港,1
108年06月,卑金屬及其製品,廣東東莞,臺北港,1
108年06月,卑金屬及其製品,廣東江門,臺北港,0
108年06月,卑金屬及其製品,廣東深圳,臺北港,7
108年06月,卑金屬及其製品,廣東珠海,臺北港,1
108年06月,"機械用具電機設備,電視影像錄音機",廣東江門,臺北港,0
108年06月,"機械用具電機設備,電視影像錄音機",廣東蓮花山,臺北港,1
108年06月,"機械用具電機設備,電視影像錄音機",福建馬尾,臺北港,1
108年06月,"機械用具電機設備,電視影像錄音機",上海,臺北港,1
108年06月,"機械用具電機設備,電視影像錄音機",廣東深圳,臺北港,0
108年06月,車輛航空器船舶運輸設備,廣東東莞,臺北港,0
108年06月,車輛航空器船舶運輸設備,廣東蓮花山,臺北港,0
108年06月,車輛航空器船舶運輸設備,廣東深圳,臺北港,0
108年06月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東黃埔,臺北港,0
108年06月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東江門,臺北港,0
108年07月,化學或有關工業產品,廣東江門,臺北港,0
108年07月,化學或有關工業產品,福建馬尾,臺北港,0
108年07月,化學或有關工業產品,江蘇太倉,臺北港,3540
108年07月,塑膠橡膠及其製品,廣東江門,臺北港,1
108年07月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣東深圳,臺北港,0
108年07月,卑金屬及其製品,廣東黃埔,臺北港,1
