時間,地區別,臺灣港口,空實櫃別,貨櫃尺寸,貨櫃量
102年12月,愛沙尼亞,高雄港,實櫃,40呎,83
102年12月,愛沙尼亞,高雄港,實櫃,45呎,1
102年12月,埃及,高雄港,實櫃,20呎,639
102年12月,埃及,高雄港,實櫃,40呎,284
102年12月,西班牙,高雄港,實櫃,20呎,405
102年12月,西班牙,高雄港,實櫃,40呎,362
102年12月,非洲其他,高雄港,實櫃,20呎,450
102年12月,非洲其他,高雄港,實櫃,40呎,169
102年12月,非洲其他,高雄港,實櫃,45呎,3
102年12月,芬蘭,高雄港,實櫃,20呎,143
102年12月,芬蘭,高雄港,實櫃,40呎,99
102年12月,法國,高雄港,實櫃,20呎,444
102年12月,法國,高雄港,實櫃,40呎,317
102年12月,法國,高雄港,實櫃,45呎,4
102年12月,英國,高雄港,實櫃,20呎,1174
102年12月,英國,高雄港,實櫃,40呎,1074
102年12月,英國,高雄港,實櫃,45呎,34
102年12月,香港,高雄港,實櫃,20呎,2862
102年12月,香港,高雄港,實櫃,40呎,1248
102年12月,印尼,高雄港,實櫃,20呎,2436
102年12月,印尼,高雄港,實櫃,40呎,1028
102年12月,印尼,高雄港,實櫃,45呎,3
102年12月,印度,高雄港,實櫃,20呎,3909
102年12月,印度,高雄港,實櫃,40呎,658
102年12月,印度,高雄港,實櫃,45呎,4
102年12月,伊朗,高雄港,實櫃,20呎,536
102年12月,伊朗,高雄港,實櫃,40呎,531
102年12月,伊朗,高雄港,實櫃,45呎,1
102年12月,義大利,高雄港,實櫃,20呎,970
102年12月,義大利,高雄港,實櫃,40呎,623
102年12月,義大利,高雄港,實櫃,45呎,4
102年12月,約旦,高雄港,實櫃,20呎,205
102年12月,約旦,高雄港,實櫃,40呎,141
102年12月,日本,高雄港,實櫃,20呎,2397
102年12月,日本,高雄港,實櫃,40呎,1903
102年12月,日本,高雄港,實櫃,45呎,1
102年12月,韓國,高雄港,實櫃,20呎,1763
102年12月,韓國,高雄港,實櫃,40呎,804
102年12月,韓國,高雄港,實櫃,45呎,2
102年12月,科威特,高雄港,實櫃,20呎,210
102年12月,科威特,高雄港,實櫃,40呎,69
102年12月,科威特,高雄港,實櫃,45呎,1
102年12月,斯里蘭卡,高雄港,實櫃,20呎,399
102年12月,斯里蘭卡,高雄港,實櫃,40呎,126
102年12月,馬紹爾群島,高雄港,實櫃,20呎,3
102年12月,馬紹爾群島,高雄港,實櫃,40呎,8
102年12月,墨西哥,高雄港,實櫃,20呎,340
102年12月,墨西哥,高雄港,實櫃,40呎,584
102年12月,墨西哥,高雄港,實櫃,45呎,4
102年12月,馬來西亞,高雄港,實櫃,20呎,2453
102年12月,馬來西亞,高雄港,實櫃,40呎,831
102年12月,馬來西亞,高雄港,實櫃,45呎,4
102年12月,奈及利亞,高雄港,實櫃,20呎,92
102年12月,奈及利亞,高雄港,實櫃,40呎,57
102年12月,荷蘭,高雄港,實櫃,20呎,1274
102年12月,荷蘭,高雄港,實櫃,40呎,932
102年12月,荷蘭,高雄港,實櫃,45呎,18
102年12月,紐西蘭,高雄港,實櫃,20呎,320
102年12月,紐西蘭,高雄港,實櫃,40呎,97
102年12月,阿曼,高雄港,實櫃,20呎,38
102年12月,阿曼,高雄港,實櫃,40呎,38
102年12月,大洋洲其他,高雄港,實櫃,20呎,80
102年12月,大洋洲其他,高雄港,實櫃,40呎,22
102年12月,巴拿馬,高雄港,實櫃,20呎,48
102年12月,巴拿馬,高雄港,實櫃,40呎,120
102年12月,秘魯,高雄港,實櫃,20呎,84
102年12月,秘魯,高雄港,實櫃,40呎,58
102年12月,秘魯,高雄港,實櫃,45呎,2
102年12月,菲律賓,高雄港,實櫃,20呎,1448
102年12月,菲律賓,高雄港,實櫃,40呎,1041
102年12月,菲律賓,高雄港,實櫃,45呎,2
102年12月,巴基斯坦,高雄港,實櫃,20呎,678
102年12月,巴基斯坦,高雄港,實櫃,40呎,183
102年12月,巴基斯坦,高雄港,實櫃,45呎,1
102年12月,波多黎各,高雄港,實櫃,20呎,30
102年12月,波多黎各,高雄港,實櫃,40呎,30
102年12月,波多黎各,高雄港,實櫃,45呎,8
102年12月,卡達,高雄港,實櫃,20呎,50
102年12月,卡達,高雄港,實櫃,40呎,40
102年12月,俄羅斯,高雄港,實櫃,20呎,412
102年12月,俄羅斯,高雄港,實櫃,40呎,433
102年12月,俄羅斯,高雄港,實櫃,45呎,14
102年12月,南美洲其他,高雄港,實櫃,20呎,377
102年12月,南美洲其他,高雄港,實櫃,40呎,417
102年12月,南美洲其他,高雄港,實櫃,45呎,5
102年12月,沙烏地阿拉伯,高雄港,實櫃,20呎,572
102年12月,沙烏地阿拉伯,高雄港,實櫃,40呎,376
102年12月,沙烏地阿拉伯,高雄港,實櫃,45呎,8
102年12月,瑞典,高雄港,實櫃,20呎,373
102年12月,瑞典,高雄港,實櫃,40呎,172
102年12月,瑞典,高雄港,實櫃,45呎,2
102年12月,新加坡,高雄港,實櫃,20呎,1114
102年12月,新加坡,高雄港,實櫃,40呎,671
102年12月,新加坡,高雄港,實櫃,45呎,11
102年12月,敘利亞,高雄港,實櫃,20呎,34
102年12月,敘利亞,高雄港,實櫃,40呎,22
102年12月,泰國,高雄港,實櫃,20呎,2046
102年12月,泰國,高雄港,實櫃,40呎,876
102年12月,泰國,高雄港,實櫃,45呎,9
102年12月,土耳其,高雄港,實櫃,20呎,552
102年12月,土耳其,高雄港,實櫃,40呎,455
102年12月,歐洲其他,高雄港,實櫃,20呎,1308
102年12月,歐洲其他,高雄港,實櫃,40呎,855
102年12月,歐洲其他,高雄港,實櫃,45呎,27
102年12月,烏克蘭,高雄港,實櫃,20呎,73
102年12月,烏克蘭,高雄港,實櫃,40呎,62
102年12月,烏克蘭,高雄港,實櫃,45呎,2
102年12月,美國,高雄港,實櫃,20呎,7373
102年12月,美國,高雄港,實櫃,40呎,11662
102年12月,美國,高雄港,實櫃,45呎,744
102年12月,委內瑞拉,高雄港,實櫃,20呎,33
102年12月,委內瑞拉,高雄港,實櫃,40呎,127
102年12月,越南,高雄港,實櫃,20呎,3698
102年12月,越南,高雄港,實櫃,40呎,2179
102年12月,越南,高雄港,實櫃,45呎,6
102年12月,葉門,高雄港,實櫃,20呎,30
102年12月,葉門,高雄港,實櫃,40呎,6
102年12月,南非,高雄港,實櫃,20呎,393
102年12月,南非,高雄港,實櫃,40呎,240
103年01月,亞洲其他,高雄港,實櫃,20呎,1002
103年01月,亞洲其他,高雄港,實櫃,40呎,490
103年01月,亞洲其他,高雄港,實櫃,45呎,2
103年01月,阿拉伯聯合大公國,高雄港,實櫃,20呎,849
103年01月,阿拉伯聯合大公國,高雄港,實櫃,40呎,556
103年01月,阿拉伯聯合大公國,高雄港,實櫃,45呎,2
103年01月,安哥拉,高雄港,實櫃,20呎,42
103年01月,安哥拉,高雄港,實櫃,40呎,11
103年01月,阿根廷,高雄港,實櫃,20呎,116
103年01月,阿根廷,高雄港,實櫃,40呎,91
103年01月,澳洲,高雄港,實櫃,20呎,2263
103年01月,澳洲,高雄港,實櫃,40呎,1205
103年01月,澳洲,高雄港,實櫃,45呎,1
103年01月,孟加拉,高雄港,實櫃,20呎,1045
103年01月,孟加拉,高雄港,實櫃,40呎,406
103年01月,孟加拉,高雄港,實櫃,45呎,5
103年01月,比利時,高雄港,實櫃,20呎,661
103年01月,比利時,高雄港,實櫃,40呎,410
103年01月,巴林,高雄港,實櫃,20呎,27
103年01月,巴林,高雄港,實櫃,40呎,14
103年01月,巴西,高雄港,實櫃,20呎,784
103年01月,巴西,高雄港,實櫃,40呎,428
103年01月,中美洲其他,高雄港,實櫃,20呎,465
103年01月,中美洲其他,高雄港,實櫃,40呎,190
103年01月,加拿大,高雄港,實櫃,20呎,829
103年01月,加拿大,高雄港,實櫃,40呎,1523
103年01月,加拿大,高雄港,實櫃,45呎,37
103年01月,瑞士,高雄港,實櫃,20呎,41
103年01月,瑞士,高雄港,實櫃,40呎,36
103年01月,象牙海岸,高雄港,實櫃,20呎,10
103年01月,象牙海岸,高雄港,實櫃,40呎,18
103年01月,智利,高雄港,實櫃,20呎,88
103年01月,智利,高雄港,實櫃,40呎,77
103年01月,中國大陸,高雄港,實櫃,20呎,7943
103年01月,中國大陸,高雄港,實櫃,40呎,3963
103年01月,德國,高雄港,實櫃,20呎,1528
103年01月,德國,高雄港,實櫃,40呎,1156
103年01月,德國,高雄港,實櫃,45呎,1
103年01月,多明尼加,高雄港,實櫃,20呎,105
103年01月,多明尼加,高雄港,實櫃,40呎,78
103年01月,愛沙尼亞,高雄港,實櫃,20呎,42
103年01月,愛沙尼亞,高雄港,實櫃,40呎,69
103年01月,愛沙尼亞,高雄港,實櫃,45呎,1
103年01月,埃及,高雄港,實櫃,20呎,533
103年01月,埃及,高雄港,實櫃,40呎,315
103年01月,西班牙,高雄港,實櫃,20呎,512
103年01月,西班牙,高雄港,實櫃,40呎,340
103年01月,西班牙,高雄港,實櫃,45呎,2
103年01月,非洲其他,高雄港,實櫃,20呎,415
103年01月,非洲其他,高雄港,實櫃,40呎,174
103年01月,芬蘭,高雄港,實櫃,20呎,181
103年01月,芬蘭,高雄港,實櫃,40呎,114
103年01月,法國,高雄港,實櫃,20呎,442
103年01月,法國,高雄港,實櫃,40呎,324
103年01月,法國,高雄港,實櫃,45呎,1
103年01月,英國,高雄港,實櫃,20呎,1066
103年01月,英國,高雄港,實櫃,40呎,1209
103年01月,赤道幾內亞,高雄港,實櫃,20呎,1
103年01月,香港,高雄港,實櫃,20呎,1994
103年01月,香港,高雄港,實櫃,40呎,1045
103年01月,印尼,高雄港,實櫃,20呎,2427
103年01月,印尼,高雄港,實櫃,40呎,994
103年01月,印度,高雄港,實櫃,20呎,3332
103年01月,印度,高雄港,實櫃,40呎,703
103年01月,伊朗,高雄港,實櫃,20呎,681
103年01月,伊朗,高雄港,實櫃,40呎,314
103年01月,伊朗,高雄港,實櫃,45呎,1
103年01月,義大利,高雄港,實櫃,20呎,930
103年01月,義大利,高雄港,實櫃,40呎,641
103年01月,義大利,高雄港,實櫃,45呎,2
103年01月,約旦,高雄港,實櫃,20呎,165
103年01月,約旦,高雄港,實櫃,40呎,214
103年01月,日本,高雄港,實櫃,20呎,3295
103年01月,日本,高雄港,實櫃,40呎,2368
103年01月,韓國,高雄港,實櫃,20呎,1616
103年01月,韓國,高雄港,實櫃,40呎,604
103年01月,科威特,高雄港,實櫃,20呎,135
103年01月,科威特,高雄港,實櫃,40呎,83
103年01月,科威特,高雄港,實櫃,45呎,1
103年01月,斯里蘭卡,高雄港,實櫃,20呎,399
103年01月,斯里蘭卡,高雄港,實櫃,40呎,141
103年01月,馬紹爾群島,高雄港,實櫃,20呎,63
103年01月,馬紹爾群島,高雄港,實櫃,40呎,8
103年01月,墨西哥,高雄港,實櫃,20呎,440
103年01月,墨西哥,高雄港,實櫃,40呎,715
103年01月,墨西哥,高雄港,實櫃,45呎,1
103年01月,馬來西亞,高雄港,實櫃,20呎,2246
103年01月,馬來西亞,高雄港,實櫃,40呎,897
103年01月,奈及利亞,高雄港,實櫃,20呎,89
103年01月,奈及利亞,高雄港,實櫃,40呎,79
103年01月,荷蘭,高雄港,實櫃,20呎,1317
103年01月,荷蘭,高雄港,實櫃,40呎,807
103年01月,荷蘭,高雄港,實櫃,45呎,4
103年01月,紐西蘭,高雄港,實櫃,20呎,342
103年01月,紐西蘭,高雄港,實櫃,40呎,98
103年01月,紐西蘭,高雄港,實櫃,45呎,2
103年01月,阿曼,高雄港,實櫃,20呎,80
103年01月,阿曼,高雄港,實櫃,40呎,8
103年01月,阿曼,高雄港,實櫃,45呎,1
103年01月,大洋洲其他,高雄港,實櫃,20呎,109
103年01月,大洋洲其他,高雄港,實櫃,40呎,20
103年01月,巴拿馬,高雄港,實櫃,20呎,67
103年01月,巴拿馬,高雄港,實櫃,40呎,146
103年01月,秘魯,高雄港,實櫃,20呎,215
103年01月,秘魯,高雄港,實櫃,40呎,55
103年01月,菲律賓,高雄港,實櫃,20呎,1805
103年01月,菲律賓,高雄港,實櫃,40呎,1391
103年01月,巴基斯坦,高雄港,實櫃,20呎,741
103年01月,巴基斯坦,高雄港,實櫃,40呎,172
103年01月,波多黎各,高雄港,實櫃,20呎,42
103年01月,波多黎各,高雄港,實櫃,40呎,31
103年01月,波多黎各,高雄港,實櫃,45呎,5
103年01月,卡達,高雄港,實櫃,20呎,80
103年01月,卡達,高雄港,實櫃,40呎,45
103年01月,俄羅斯,高雄港,實櫃,20呎,459
103年01月,俄羅斯,高雄港,實櫃,40呎,351
103年01月,俄羅斯,高雄港,實櫃,45呎,1
103年01月,南美洲其他,高雄港,實櫃,20呎,513
103年01月,南美洲其他,高雄港,實櫃,40呎,415
103年01月,沙烏地阿拉伯,高雄港,實櫃,20呎,477
103年01月,沙烏地阿拉伯,高雄港,實櫃,40呎,548
103年01月,沙烏地阿拉伯,高雄港,實櫃,45呎,1
103年01月,瑞典,高雄港,實櫃,20呎,320
103年01月,瑞典,高雄港,實櫃,40呎,257
103年01月,新加坡,高雄港,實櫃,20呎,1041
103年01月,新加坡,高雄港,實櫃,40呎,619
103年01月,敘利亞,高雄港,實櫃,20呎,46
103年01月,敘利亞,高雄港,實櫃,40呎,12
103年01月,泰國,高雄港,實櫃,20呎,2457
103年01月,泰國,高雄港,實櫃,40呎,835
103年01月,土耳其,高雄港,實櫃,20呎,850
103年01月,土耳其,高雄港,實櫃,40呎,465
103年01月,歐洲其他,高雄港,實櫃,20呎,1599
103年01月,歐洲其他,高雄港,實櫃,40呎,931
103年01月,歐洲其他,高雄港,實櫃,45呎,4
103年01月,烏克蘭,高雄港,實櫃,20呎,54
103年01月,烏克蘭,高雄港,實櫃,40呎,59
103年01月,烏克蘭,高雄港,實櫃,45呎,1
103年01月,美國,高雄港,實櫃,20呎,7114
103年01月,美國,高雄港,實櫃,40呎,12318
103年01月,美國,高雄港,實櫃,45呎,679
103年01月,委內瑞拉,高雄港,實櫃,20呎,51
103年01月,委內瑞拉,高雄港,實櫃,40呎,64
103年01月,越南,高雄港,實櫃,20呎,2371
103年01月,越南,高雄港,實櫃,40呎,1451
103年01月,葉門,高雄港,實櫃,20呎,19
103年01月,葉門,高雄港,實櫃,40呎,12
103年01月,南非,高雄港,實櫃,20呎,432
103年01月,南非,高雄港,實櫃,40呎,220
103年02月,亞洲其他,高雄港,實櫃,20呎,873
103年02月,亞洲其他,高雄港,實櫃,40呎,360
103年02月,阿拉伯聯合大公國,高雄港,實櫃,20呎,749
103年02月,阿拉伯聯合大公國,高雄港,實櫃,40呎,449
103年02月,阿拉伯聯合大公國,高雄港,實櫃,45呎,7
103年02月,安哥拉,高雄港,實櫃,20呎,1
103年02月,安哥拉,高雄港,實櫃,40呎,7
103年02月,阿根廷,高雄港,實櫃,20呎,115
103年02月,阿根廷,高雄港,實櫃,40呎,58
103年02月,澳洲,高雄港,實櫃,20呎,1992
103年02月,澳洲,高雄港,實櫃,40呎,846
103年02月,孟加拉,高雄港,實櫃,20呎,1176
103年02月,孟加拉,高雄港,實櫃,40呎,320
103年02月,比利時,高雄港,實櫃,20呎,498
103年02月,比利時,高雄港,實櫃,40呎,298
103年02月,巴林,高雄港,實櫃,20呎,17
103年02月,巴林,高雄港,實櫃,40呎,14
103年02月,百慕達,高雄港,實櫃,20呎,4
103年02月,巴西,高雄港,實櫃,20呎,865
103年02月,巴西,高雄港,實櫃,40呎,250
103年02月,巴哈馬,高雄港,實櫃,20呎,1
103年02月,中美洲其他,高雄港,實櫃,20呎,374
103年02月,中美洲其他,高雄港,實櫃,40呎,180
103年02月,加拿大,高雄港,實櫃,20呎,749
103年02月,加拿大,高雄港,實櫃,40呎,1104
103年02月,加拿大,高雄港,實櫃,45呎,14
103年02月,瑞士,高雄港,實櫃,20呎,29
103年02月,瑞士,高雄港,實櫃,40呎,28
103年02月,象牙海岸,高雄港,實櫃,20呎,12
103年02月,象牙海岸,高雄港,實櫃,40呎,9
103年02月,智利,高雄港,實櫃,20呎,64
103年02月,智利,高雄港,實櫃,40呎,52
103年02月,中國大陸,高雄港,實櫃,20呎,8458
103年02月,中國大陸,高雄港,實櫃,40呎,3914
103年02月,中國大陸,高雄港,實櫃,45呎,3
103年02月,德國,高雄港,實櫃,20呎,1200
103年02月,德國,高雄港,實櫃,40呎,995
103年02月,多明尼加,高雄港,實櫃,20呎,77
103年02月,多明尼加,高雄港,實櫃,40呎,52
103年02月,愛沙尼亞,高雄港,實櫃,20呎,35
103年02月,愛沙尼亞,高雄港,實櫃,40呎,47
103年02月,埃及,高雄港,實櫃,20呎,559
103年02月,埃及,高雄港,實櫃,40呎,167
103年02月,西班牙,高雄港,實櫃,20呎,362
103年02月,西班牙,高雄港,實櫃,40呎,286
103年02月,西班牙,高雄港,實櫃,45呎,1
103年02月,非洲其他,高雄港,實櫃,20呎,467
103年02月,非洲其他,高雄港,實櫃,40呎,141
103年02月,芬蘭,高雄港,實櫃,20呎,125
103年02月,芬蘭,高雄港,實櫃,40呎,82
103年02月,法國,高雄港,實櫃,20呎,339
103年02月,法國,高雄港,實櫃,40呎,259
103年02月,英國,高雄港,實櫃,20呎,892
103年02月,英國,高雄港,實櫃,40呎,868
103年02月,英國,高雄港,實櫃,45呎,5
103年02月,香港,高雄港,實櫃,20呎,2433
103年02月,香港,高雄港,實櫃,40呎,959
103年02月,印尼,高雄港,實櫃,20呎,1871
103年02月,印尼,高雄港,實櫃,40呎,762
103年02月,印度,高雄港,實櫃,20呎,3265
103年02月,印度,高雄港,實櫃,40呎,479
103年02月,印度,高雄港,實櫃,45呎,3
103年02月,伊朗,高雄港,實櫃,20呎,479
103年02月,伊朗,高雄港,實櫃,40呎,315
103年02月,義大利,高雄港,實櫃,20呎,867
103年02月,義大利,高雄港,實櫃,40呎,492
103年02月,義大利,高雄港,實櫃,45呎,1
103年02月,約旦,高雄港,實櫃,20呎,125
103年02月,約旦,高雄港,實櫃,40呎,149
103年02月,日本,高雄港,實櫃,20呎,3042
103年02月,日本,高雄港,實櫃,40呎,2012
103年02月,韓國,高雄港,實櫃,20呎,1600
103年02月,韓國,高雄港,實櫃,40呎,591
103年02月,科威特,高雄港,實櫃,20呎,148
103年02月,科威特,高雄港,實櫃,40呎,45
103年02月,科威特,高雄港,實櫃,45呎,1
103年02月,斯里蘭卡,高雄港,實櫃,20呎,313
103年02月,斯里蘭卡,高雄港,實櫃,40呎,90
103年02月,馬紹爾群島,高雄港,實櫃,20呎,19
103年02月,馬紹爾群島,高雄港,實櫃,40呎,5
103年02月,墨西哥,高雄港,實櫃,20呎,332
103年02月,墨西哥,高雄港,實櫃,40呎,536
103年02月,墨西哥,高雄港,實櫃,45呎,2
103年02月,馬來西亞,高雄港,實櫃,20呎,2025
103年02月,馬來西亞,高雄港,實櫃,40呎,493
103年02月,馬來西亞,高雄港,實櫃,45呎,1
103年02月,奈及利亞,高雄港,實櫃,20呎,146
103年02月,奈及利亞,高雄港,實櫃,40呎,64
103年02月,荷蘭,高雄港,實櫃,20呎,1053
103年02月,荷蘭,高雄港,實櫃,40呎,769
103年02月,紐西蘭,高雄港,實櫃,20呎,316
103年02月,紐西蘭,高雄港,實櫃,40呎,76
103年02月,阿曼,高雄港,實櫃,20呎,73
103年02月,阿曼,高雄港,實櫃,40呎,15
103年02月,大洋洲其他,高雄港,實櫃,20呎,119
103年02月,大洋洲其他,高雄港,實櫃,40呎,28
103年02月,巴拿馬,高雄港,實櫃,20呎,30
103年02月,巴拿馬,高雄港,實櫃,40呎,130
103年02月,秘魯,高雄港,實櫃,20呎,90
103年02月,秘魯,高雄港,實櫃,40呎,41
103年02月,秘魯,高雄港,實櫃,45呎,1
103年02月,菲律賓,高雄港,實櫃,20呎,1407
103年02月,菲律賓,高雄港,實櫃,40呎,913
103年02月,巴基斯坦,高雄港,實櫃,20呎,617
103年02月,巴基斯坦,高雄港,實櫃,40呎,160
103年02月,波多黎各,高雄港,實櫃,20呎,16
103年02月,波多黎各,高雄港,實櫃,40呎,14
103年02月,波多黎各,高雄港,實櫃,45呎,6
103年02月,卡達,高雄港,實櫃,20呎,37
103年02月,卡達,高雄港,實櫃,40呎,9
103年02月,俄羅斯,高雄港,實櫃,20呎,425
103年02月,俄羅斯,高雄港,實櫃,40呎,402
103年02月,南美洲其他,高雄港,實櫃,20呎,462
103年02月,南美洲其他,高雄港,實櫃,40呎,288
103年02月,沙烏地阿拉伯,高雄港,實櫃,20呎,397
103年02月,沙烏地阿拉伯,高雄港,實櫃,40呎,414
103年02月,沙烏地阿拉伯,高雄港,實櫃,45呎,11
103年02月,瑞典,高雄港,實櫃,20呎,334
103年02月,瑞典,高雄港,實櫃,40呎,189
103年02月,新加坡,高雄港,實櫃,20呎,993
103年02月,新加坡,高雄港,實櫃,40呎,418
103年02月,敘利亞,高雄港,實櫃,20呎,21
103年02月,敘利亞,高雄港,實櫃,40呎,8
103年02月,泰國,高雄港,實櫃,20呎,2472
103年02月,泰國,高雄港,實櫃,40呎,650
103年02月,土耳其,高雄港,實櫃,20呎,751
103年02月,土耳其,高雄港,實櫃,40呎,357
103年02月,歐洲其他,高雄港,實櫃,20呎,1353
103年02月,歐洲其他,高雄港,實櫃,40呎,917
103年02月,歐洲其他,高雄港,實櫃,45呎,4
103年02月,烏克蘭,高雄港,實櫃,20呎,60
103年02月,烏克蘭,高雄港,實櫃,40呎,40
103年02月,美國,高雄港,實櫃,20呎,6385
103年02月,美國,高雄港,實櫃,40呎,9461
103年02月,美國,高雄港,實櫃,45呎,520
