時間,臺灣港口,國內/國外,地區別,貨物別,重量(公噸)
109年02月,高雄港,國外,美國,小麥,20239
109年02月,高雄港,國外,巴西,玉米,126467
109年02月,高雄港,國外,美國,玉米,14605
109年02月,高雄港,國外,美國,黃豆,15695
109年02月,高雄港,國外,澳洲,鹽類,63151
109年02月,高雄港,國外,馬來西亞,矽砂,11000
109年02月,高雄港,國外,越南,矽砂,10000
109年02月,高雄港,國內,花蓮港,石灰石,35167
109年02月,高雄港,國外,日本,石灰石,130155
109年02月,高雄港,國外,越南,石灰石,21998
109年02月,高雄港,國外,菲律賓,白雲石,37000
109年02月,高雄港,國外,中國大陸,鎂礦砂,2530
109年02月,高雄港,國內,花蓮港,水泥,37000
109年02月,高雄港,國內,蘇澳港,水泥,5000
109年02月,高雄港,國內,和平港,水泥,47900
109年02月,高雄港,國外,日本,水泥,20000
109年02月,高雄港,國外,越南,水泥熟料,26800
109年02月,高雄港,國外,澳洲,鐵礦砂,901550
109年02月,高雄港,國外,巴西,鐵礦砂,73471
109年02月,高雄港,國外,中國大陸,鐵礦砂,230413
109年02月,高雄港,國外,澳洲,煤,742302
109年02月,高雄港,國外,加拿大,煤,45207
109年02月,高雄港,國外,中國大陸,煤,12106
109年02月,高雄港,國外,印尼,煤,96503
109年02月,高雄港,國外,俄羅斯,煤,115000
109年02月,高雄港,國外,巴林,化工原料,11149
109年02月,高雄港,國外,汶萊,化工原料,16507
109年02月,高雄港,國外,巴西,化工原料,5400
109年02月,高雄港,國外,中國大陸,化工原料,11138
109年02月,高雄港,國外,日本,化工原料,31296
109年02月,高雄港,國外,韓國,化工原料,35574
109年02月,高雄港,國外,科威特,化工原料,2868
109年02月,高雄港,國外,荷蘭,化工原料,6712
109年02月,高雄港,國外,阿曼,化工原料,13746
109年02月,高雄港,國外,菲律賓,化工原料,4565
109年02月,高雄港,國外,沙烏地阿拉伯,化工原料,16436
109年02月,高雄港,國外,新加坡,化工原料,10899
109年02月,高雄港,國外,泰國,化工原料,501
109年02月,高雄港,國外,美國,化工原料,40076
109年02月,高雄港,國外,越南,化工原料,3169
109年02月,高雄港,國外,南非,化工原料,800
109年02月,高雄港,國外,阿拉伯聯合大公國,原油,70950
109年02月,高雄港,國外,馬來西亞,原油,85624
109年02月,高雄港,國外,沙烏地阿拉伯,原油,195401
109年02月,高雄港,國外,美國,原油,452757
109年02月,高雄港,國外,阿拉伯聯合大公國,石油腦,78595
109年02月,高雄港,國外,澳洲,石油腦,12000
109年02月,高雄港,國外,香港,石油腦,25720
109年02月,高雄港,國外,斯里蘭卡,石油腦,10894
109年02月,高雄港,國外,菲律賓,石油腦,2180
109年02月,高雄港,國外,美國,石油腦,38216
109年02月,高雄港,國外,沙烏地阿拉伯,液化石油氣,30542
109年02月,高雄港,國外,南美洲其他,原木,131
109年02月,高雄港,國外,日本,生鐵,5200
109年02月,高雄港,國外,中國大陸,鋼材,304
109年02月,高雄港,國外,日本,鋼材,1536
109年02月,高雄港,國外,韓國,鋼材,2757
109年02月,高雄港,國外,日本,廢鐵,6019
109年02月,高雄港,國外,韓國,白蠟油,1011
109年02月,高雄港,國外,阿拉伯聯合大公國,其他,1046
109年02月,高雄港,國外,加拿大,其他,25
109年02月,高雄港,國外,中國大陸,其他,16933
109年02月,高雄港,國外,法國,其他,1489
109年02月,高雄港,國外,義大利,其他,3
109年02月,高雄港,國外,日本,其他,2068
109年02月,高雄港,國外,韓國,其他,7145
109年02月,高雄港,國外,馬來西亞,其他,1016
109年02月,高雄港,國外,荷蘭,其他,1040
109年02月,高雄港,國外,大洋洲其他,其他,91
109年02月,高雄港,國外,新加坡,其他,1027
109年02月,高雄港,國外,泰國,其他,34930
109年02月,高雄港,國外,歐洲其他,其他,10
109年02月,高雄港,國外,美國,其他,104353
109年02月,高雄港,國外,南非,其他,503
109年03月,高雄港,國外,美國,小麥,34746
109年03月,高雄港,國外,巴西,玉米,108282
109年03月,高雄港,國外,美國,黃豆,40988
109年03月,高雄港,國內,花蓮港,石灰石,52797
109年03月,高雄港,國外,日本,石灰石,105970
109年03月,高雄港,國外,越南,石灰石,39496
109年03月,高雄港,國外,菲律賓,白雲石,20200
109年03月,高雄港,國外,中國大陸,鎂礦砂,2372
109年03月,高雄港,國內,花蓮港,水泥,48500
109年03月,高雄港,國內,蘇澳港,水泥,29700
109年03月,高雄港,國內,和平港,水泥,62500
109年03月,高雄港,國外,日本,水泥,14850
109年03月,高雄港,國外,泰國,水泥熟料,20000
109年03月,高雄港,國外,越南,水泥熟料,25800
109年03月,高雄港,國外,澳洲,鐵礦砂,1086424
109年03月,高雄港,國外,巴西,鐵礦砂,30030
109年03月,高雄港,國外,加拿大,鐵礦砂,61883
109年03月,高雄港,國外,中國大陸,鐵礦砂,201326
109年03月,高雄港,國外,澳洲,煤,579775
109年03月,高雄港,國外,加拿大,煤,197320
109年03月,高雄港,國外,中國大陸,煤,23640
109年03月,高雄港,國外,印尼,煤,156997
109年03月,高雄港,國外,俄羅斯,煤,107400
109年03月,高雄港,國外,印尼,焦炭,13560
109年03月,高雄港,國外,巴林,化工原料,4058
109年03月,高雄港,國外,汶萊,化工原料,5122
109年03月,高雄港,國外,中美洲其他,化工原料,5498
109年03月,高雄港,國外,中國大陸,化工原料,20765
109年03月,高雄港,國外,印尼,化工原料,5240
109年03月,高雄港,國外,印度,化工原料,6581
109年03月,高雄港,國外,日本,化工原料,24559
109年03月,高雄港,國外,韓國,化工原料,43434
109年03月,高雄港,國外,馬來西亞,化工原料,16051
109年03月,高雄港,國外,荷蘭,化工原料,11582
109年03月,高雄港,國外,阿曼,化工原料,12050
109年03月,高雄港,國外,菲律賓,化工原料,7382
109年03月,高雄港,國外,沙烏地阿拉伯,化工原料,11469
109年03月,高雄港,國外,新加坡,化工原料,6452
109年03月,高雄港,國外,泰國,化工原料,596
109年03月,高雄港,國外,美國,化工原料,66611
109年03月,高雄港,國外,越南,化工原料,3023
109年03月,高雄港,國外,南非,化工原料,500
109年03月,高雄港,國外,馬來西亞,原油,126320
109年03月,高雄港,國外,美國,原油,551863
109年03月,高雄港,國外,亞洲其他,石油腦,7946
109年03月,高雄港,國外,阿拉伯聯合大公國,石油腦,33263
109年03月,高雄港,國外,美國,石油腦,82495
109年03月,高雄港,國外,安哥拉,液化石油氣,23100
109年03月,高雄港,國外,美國,肥料,4750
109年03月,高雄港,國外,南美洲其他,原木,186
109年03月,高雄港,國外,日本,鋼材,2065
109年03月,高雄港,國外,韓國,鋼材,1283
109年03月,高雄港,國外,俄羅斯,鋼材,14619
109年03月,高雄港,國外,香港,廢鐵,3585
109年03月,高雄港,國外,日本,廢鐵,29516
109年03月,高雄港,國外,韓國,白蠟油,1004
109年03月,高雄港,國外,比利時,其他,1
109年03月,高雄港,國外,中國大陸,其他,9853
109年03月,高雄港,國外,非洲其他,其他,2
109年03月,高雄港,國外,香港,其他,2
109年03月,高雄港,國外,印尼,其他,6798
109年03月,高雄港,國外,義大利,其他,1
109年03月,高雄港,國外,日本,其他,4963
109年03月,高雄港,國外,韓國,其他,4522
109年03月,高雄港,國外,大洋洲其他,其他,57
109年03月,高雄港,國外,新加坡,其他,2295
109年03月,高雄港,國外,泰國,其他,2
109年03月,高雄港,國外,美國,其他,3998
109年03月,高雄港,國外,南非,其他,1008
109年04月,高雄港,國外,美國,小麥,23993
109年04月,高雄港,國外,阿根廷,玉米,37647
109年04月,高雄港,國外,巴西,玉米,84181
109年04月,高雄港,國外,美國,玉米,20909
109年04月,高雄港,國外,巴西,黃豆,85846
109年04月,高雄港,國外,美國,黃豆,71151
109年04月,高雄港,國外,澳洲,動物油脂,3066
109年04月,高雄港,國外,澳洲,鹽類,77444
109年04月,高雄港,國內,花蓮港,石灰石,52778
109年04月,高雄港,國外,日本,石灰石,96425
109年04月,高雄港,國外,越南,石灰石,44758
109年04月,高雄港,國外,泰國,石膏,10800
109年04月,高雄港,國外,菲律賓,白雲石,39300
109年04月,高雄港,國外,泰國,白雲石,18000
109年04月,高雄港,國外,中國大陸,鎂礦砂,593
109年04月,高雄港,國內,花蓮港,水泥,38000
109年04月,高雄港,國內,蘇澳港,水泥,14200
109年04月,高雄港,國內,和平港,水泥,70900
109年04月,高雄港,國外,日本,水泥,19650
109年04月,高雄港,國外,越南,水泥,14752
109年04月,高雄港,國外,越南,水泥熟料,25750
109年04月,高雄港,國外,澳洲,鐵礦砂,1091260
109年04月,高雄港,國外,巴西,鐵礦砂,43800
109年04月,高雄港,國外,中國大陸,鐵礦砂,181277
109年04月,高雄港,國外,澳洲,煤,669624
109年04月,高雄港,國外,加拿大,煤,82042
109年04月,高雄港,國外,印尼,煤,104800
109年04月,高雄港,國外,俄羅斯,煤,112400
109年04月,高雄港,國外,中國大陸,焦炭,2636
109年04月,高雄港,國外,巴西,化工原料,2043
109年04月,高雄港,國外,中美洲其他,化工原料,8000
109年04月,高雄港,國外,中國大陸,化工原料,16844
109年04月,高雄港,國外,印度,化工原料,2596
109年04月,高雄港,國外,日本,化工原料,37523
109年04月,高雄港,國外,韓國,化工原料,46565
109年04月,高雄港,國外,馬來西亞,化工原料,2057
109年04月,高雄港,國外,荷蘭,化工原料,15674
109年04月,高雄港,國外,菲律賓,化工原料,4140
109年04月,高雄港,國外,沙烏地阿拉伯,化工原料,20806
109年04月,高雄港,國外,新加坡,化工原料,8718
109年04月,高雄港,國外,泰國,化工原料,4674
109年04月,高雄港,國外,美國,化工原料,49092
109年04月,高雄港,國外,越南,化工原料,6170
109年04月,高雄港,國外,馬來西亞,原油,130796
109年04月,高雄港,國外,奈及利亞,原油,260047
109年04月,高雄港,國內,麥寮港,汽油,4985
109年04月,高雄港,國內,臺中港,燃料油,3625
109年04月,高雄港,國內,花蓮港,燃料油,4770
109年04月,高雄港,國內,臺北港,石油腦,4677
109年04月,高雄港,國外,阿拉伯聯合大公國,石油腦,163798
109年04月,高雄港,國外,印度,石油腦,12984
109年04月,高雄港,國外,馬來西亞,石油腦,20933
109年04月,高雄港,國外,大洋洲其他,石油腦,21891
109年04月,高雄港,國外,美國,石油腦,78727
109年04月,高雄港,國外,科威特,液化石油氣,23808
109年04月,高雄港,國外,沙烏地阿拉伯,液化石油氣,21936
109年04月,高雄港,國外,印尼,肥料,5999
109年04月,高雄港,國外,日本,鋼材,7333
109年04月,高雄港,國外,韓國,鋼材,6083
109年04月,高雄港,國外,俄羅斯,鋼材,203
109年04月,高雄港,國外,日本,廢鐵,26365
109年04月,高雄港,國外,日本,白蠟油,954
109年04月,高雄港,國外,比利時,其他,995
109年04月,高雄港,國外,中美洲其他,其他,34000
109年04月,高雄港,國外,中國大陸,其他,19933
109年04月,高雄港,國外,印尼,其他,754
109年04月,高雄港,國外,日本,其他,3527
109年04月,高雄港,國外,韓國,其他,1096
109年04月,高雄港,國外,大洋洲其他,其他,65
109年04月,高雄港,國外,新加坡,其他,1930
109年04月,高雄港,國外,泰國,其他,1953
109年04月,高雄港,國外,美國,其他,9562
109年04月,高雄港,國外,越南,其他,5088
109年05月,高雄港,國外,美國,小麥,23028
109年05月,高雄港,國外,阿根廷,玉米,34599
109年05月,高雄港,國外,巴西,玉米,17793
109年05月,高雄港,國外,美國,玉米,28384
109年05月,高雄港,國外,巴西,黃豆,29866
109年05月,高雄港,國外,澳洲,鹽類,63527
109年05月,高雄港,國內,花蓮港,石灰石,52953
109年05月,高雄港,國外,日本,石灰石,63550
109年05月,高雄港,國外,越南,石灰石,15497
109年05月,高雄港,國外,菲律賓,白雲石,24700
109年05月,高雄港,國外,泰國,白雲石,11500
109年05月,高雄港,國內,花蓮港,水泥,39500
109年05月,高雄港,國內,蘇澳港,水泥,16100
109年05月,高雄港,國內,和平港,水泥,53200
109年05月,高雄港,國外,日本,水泥,26661
109年05月,高雄港,國外,越南,水泥,14079
109年05月,高雄港,國外,印尼,水泥熟料,39000
109年05月,高雄港,國外,越南,水泥熟料,25750
109年05月,高雄港,國外,澳洲,鐵礦砂,874944
109年05月,高雄港,國外,中國大陸,鐵礦砂,234075
109年05月,高雄港,國外,澳洲,煤,856237
109年05月,高雄港,國外,加拿大,煤,88503
109年05月,高雄港,國外,中國大陸,煤,21000
109年05月,高雄港,國外,印尼,煤,152704
109年05月,高雄港,國外,俄羅斯,煤,241365
109年05月,高雄港,國外,南美洲其他,煤,13703
109年05月,高雄港,國外,巴林,化工原料,22208
109年05月,高雄港,國外,汶萊,化工原料,10033
109年05月,高雄港,國外,中國大陸,化工原料,2
109年05月,高雄港,國外,日本,化工原料,23446
109年05月,高雄港,國外,韓國,化工原料,57493
109年05月,高雄港,國外,馬來西亞,化工原料,12344
109年05月,高雄港,國外,荷蘭,化工原料,8643
109年05月,高雄港,國外,菲律賓,化工原料,5157
109年05月,高雄港,國外,沙烏地阿拉伯,化工原料,16149
109年05月,高雄港,國外,新加坡,化工原料,6402
109年05月,高雄港,國外,泰國,化工原料,3351
109年05月,高雄港,國外,美國,化工原料,27948
109年05月,高雄港,國外,越南,化工原料,6911
109年05月,高雄港,國外,阿拉伯聯合大公國,原油,82586
109年05月,高雄港,國外,美國,原油,273958
109年05月,高雄港,國外,亞洲其他,石油腦,31819
109年05月,高雄港,國外,阿拉伯聯合大公國,石油腦,75119
109年05月,高雄港,國外,埃及,石油腦,35005
109年05月,高雄港,國外,非洲其他,石油腦,34606
109年05月,高雄港,國外,印度,石油腦,73442
109年05月,高雄港,國外,俄羅斯,石油腦,66287
109年05月,高雄港,國外,美國,石油腦,114861
109年05月,高雄港,國外,沙烏地阿拉伯,液化石油氣,27012
109年05月,高雄港,國外,中國大陸,鋼材,100
109年05月,高雄港,國外,芬蘭,鋼材,3000
109年05月,高雄港,國外,印尼,鋼材,10196
109年05月,高雄港,國外,日本,鋼材,1013
109年05月,高雄港,國外,韓國,鋼材,3685
109年05月,高雄港,國外,俄羅斯,鋼材,9952
109年05月,高雄港,國外,香港,廢鐵,3555
109年05月,高雄港,國外,日本,廢鐵,36701
109年05月,高雄港,國外,馬來西亞,白蠟油,1043
109年05月,高雄港,國外,亞洲其他,其他,1564
109年05月,高雄港,國外,澳洲,其他,101
109年05月,高雄港,國外,瑞士,其他,2
109年05月,高雄港,國外,中國大陸,其他,21237
109年05月,高雄港,國外,德國,其他,2
109年05月,高雄港,國外,非洲其他,其他,2
109年05月,高雄港,國外,香港,其他,1
109年05月,高雄港,國外,印尼,其他,3208
109年05月,高雄港,國外,義大利,其他,7
109年05月,高雄港,國外,日本,其他,3385
109年05月,高雄港,國外,韓國,其他,5505
109年05月,高雄港,國外,馬來西亞,其他,1
109年05月,高雄港,國外,荷蘭,其他,1
109年05月,高雄港,國外,紐西蘭,其他,4
109年05月,高雄港,國外,新加坡,其他,1083
109年05月,高雄港,國外,泰國,其他,2768
109年05月,高雄港,國外,美國,其他,2087
109年05月,高雄港,國外,南非,其他,703
109年06月,高雄港,國外,美國,小麥,22737
109年06月,高雄港,國外,阿根廷,玉米,123670
109年06月,高雄港,國外,美國,玉米,22760
109年06月,高雄港,國外,阿根廷,黃豆,10825
109年06月,高雄港,國外,巴西,黃豆,169429
109年06月,高雄港,國外,美國,黃豆,21265
109年06月,高雄港,國外,澳洲,鹽類,30901
109年06月,高雄港,國內,花蓮港,石灰石,35177
109年06月,高雄港,國外,日本,石灰石,73290
109年06月,高雄港,國外,馬來西亞,石灰石,7500
