時間,臺灣港口,貨物別,地區別,重量(公噸)
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",中國大陸,4
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",英國,0
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",香港,1
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,0
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",北韓,0
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,0
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",荷蘭,0
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
103年04月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",美國,1
103年04月,臺中港,"家具玩具運動用品,雜項製品",中國大陸,8
103年04月,臺中港,"家具玩具運動用品,雜項製品",英國,0
103年04月,臺中港,"家具玩具運動用品,雜項製品",香港,0
103年04月,臺中港,"家具玩具運動用品,雜項製品",北韓,0
103年04月,臺中港,"家具玩具運動用品,雜項製品",韓國,0
103年04月,臺中港,"家具玩具運動用品,雜項製品",荷蘭,0
103年04月,臺中港,"家具玩具運動用品,雜項製品",歐洲其他,0
103年04月,臺中港,"家具玩具運動用品,雜項製品",美國,0
103年05月,臺中港,動物產品,中國大陸,32
103年05月,臺中港,植物產品,中國大陸,11
103年05月,臺中港,動植物油脂及其分解物,中國大陸,10
103年05月,臺中港,"調製食品,飲料,煙酒類",中國大陸,202
103年05月,臺中港,礦產品,亞洲其他,12619
103年05月,臺中港,礦產品,孟加拉,537
103年05月,臺中港,礦產品,中國大陸,6059
103年05月,臺中港,礦產品,香港,34070
103年05月,臺中港,礦產品,印度,14
103年05月,臺中港,礦產品,日本,12072
103年05月,臺中港,礦產品,馬紹爾群島,510
103年05月,臺中港,礦產品,大洋洲其他,630
103年05月,臺中港,礦產品,菲律賓,31700
103年05月,臺中港,礦產品,巴基斯坦,43
103年05月,臺中港,礦產品,越南,24800
103年05月,臺中港,化學或有關工業產品,瑞士,16
103年05月,臺中港,化學或有關工業產品,中國大陸,249
103年05月,臺中港,化學或有關工業產品,香港,11
103年05月,臺中港,化學或有關工業產品,馬來西亞,3826
103年05月,臺中港,塑膠橡膠及其製品,澳洲,0
103年05月,臺中港,塑膠橡膠及其製品,加拿大,0
103年05月,臺中港,塑膠橡膠及其製品,中國大陸,681
103年05月,臺中港,塑膠橡膠及其製品,香港,37
103年05月,臺中港,塑膠橡膠及其製品,荷蘭,0
103年05月,臺中港,塑膠橡膠及其製品,泰國,18
103年05月,臺中港,塑膠橡膠及其製品,美國,0
103年05月,臺中港,塑膠橡膠及其製品,越南,8
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",中國大陸,41
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",英國,0
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",香港,0
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",義大利,0
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",日本,0
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",韓國,0
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",荷蘭,0
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",歐洲其他,0
103年05月,臺中港,"皮革毛衣及其製品,旅行用物品",美國,0
103年05月,臺中港,"木及木製品,軟木及軟木製品",中國大陸,2
103年05月,臺中港,"木漿紙漿,紙及紙板及其製品",中國大陸,114
103年05月,臺中港,紡織品及其製品,亞洲其他,0
103年05月,臺中港,紡織品及其製品,澳洲,0
103年05月,臺中港,紡織品及其製品,中美洲其他,0
103年05月,臺中港,紡織品及其製品,加拿大,0
103年05月,臺中港,紡織品及其製品,瑞士,0
103年05月,臺中港,紡織品及其製品,智利,0
103年05月,臺中港,紡織品及其製品,中國大陸,25
103年05月,臺中港,紡織品及其製品,英國,0
103年05月,臺中港,紡織品及其製品,香港,0
103年05月,臺中港,紡織品及其製品,印尼,0
103年05月,臺中港,紡織品及其製品,日本,0
103年05月,臺中港,紡織品及其製品,韓國,0
103年05月,臺中港,紡織品及其製品,荷蘭,0
103年05月,臺中港,紡織品及其製品,南美洲其他,0
103年05月,臺中港,紡織品及其製品,新加坡,0
103年05月,臺中港,紡織品及其製品,歐洲其他,0
103年05月,臺中港,紡織品及其製品,美國,1
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",亞洲其他,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",澳洲,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",加拿大,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",瑞士,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",智利,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,10
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",英國,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",香港,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",印尼,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",日本,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",荷蘭,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",南美洲其他,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",新加坡,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",歐洲其他,0
103年05月,臺中港,"鞋帽傘,羽毛及其製品,人造花",美國,0
103年05月,臺中港,"石料水泥石棉等材料之製品,陶瓷,玻璃",中國大陸,112
103年05月,臺中港,卑金屬及其製品,澳洲,1
103年05月,臺中港,卑金屬及其製品,加拿大,0
103年05月,臺中港,卑金屬及其製品,中國大陸,57
103年05月,臺中港,卑金屬及其製品,英國,0
103年05月,臺中港,卑金屬及其製品,香港,0
103年05月,臺中港,卑金屬及其製品,日本,6
103年05月,臺中港,卑金屬及其製品,韓國,0
103年05月,臺中港,卑金屬及其製品,荷蘭,0
103年05月,臺中港,卑金屬及其製品,南美洲其他,0
103年05月,臺中港,卑金屬及其製品,歐洲其他,0
103年05月,臺中港,卑金屬及其製品,美國,7
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",澳洲,1
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",加拿大,0
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,324
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",香港,0
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",日本,20
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",韓國,0
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",荷蘭,1
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",南美洲其他,0
103年05月,臺中港,"機械用具電機設備,電視影像錄音機",美國,0
103年05月,臺中港,車輛航空器船舶運輸設備,澳洲,0
103年05月,臺中港,車輛航空器船舶運輸設備,中美洲其他,0
103年05月,臺中港,車輛航空器船舶運輸設備,中國大陸,10
103年05月,臺中港,車輛航空器船舶運輸設備,德國,0
103年05月,臺中港,車輛航空器船舶運輸設備,法國,0
103年05月,臺中港,車輛航空器船舶運輸設備,香港,0
103年05月,臺中港,車輛航空器船舶運輸設備,義大利,0
103年05月,臺中港,車輛航空器船舶運輸設備,荷蘭,0
103年05月,臺中港,車輛航空器船舶運輸設備,南美洲其他,0
103年05月,臺中港,車輛航空器船舶運輸設備,新加坡,0
103年05月,臺中港,車輛航空器船舶運輸設備,歐洲其他,0
103年05月,臺中港,車輛航空器船舶運輸設備,美國,3
103年05月,臺中港,車輛航空器船舶運輸設備,南非,0
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",澳洲,0
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",加拿大,0
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",中國大陸,37
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",英國,0
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,0
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,0
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",荷蘭,0
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",南美洲其他,0
103年05月,臺中港,"光學照相電影計量檢查儀器,鐘錶樂器",美國,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",亞洲其他,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",加拿大,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",瑞士,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",中國大陸,44
103年05月,臺中港,"家具玩具運動用品,雜項製品",英國,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",香港,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",日本,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",荷蘭,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",南美洲其他,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",新加坡,0
103年05月,臺中港,"家具玩具運動用品,雜項製品",美國,0
103年06月,臺中港,動物產品,中國大陸,26
103年06月,臺中港,植物產品,中國大陸,3
103年06月,臺中港,動植物油脂及其分解物,中國大陸,2
103年06月,臺中港,動植物油脂及其分解物,北韓,1
103年06月,臺中港,"調製食品,飲料,煙酒類",中國大陸,166
103年06月,臺中港,"調製食品,飲料,煙酒類",北韓,0
103年06月,臺中港,礦產品,亞洲其他,13180
103年06月,臺中港,礦產品,中國大陸,16150
103年06月,臺中港,礦產品,馬紹爾群島,510
103年06月,臺中港,礦產品,大洋洲其他,966
103年06月,臺中港,礦產品,巴基斯坦,87
103年06月,臺中港,化學或有關工業產品,中國大陸,323
103年06月,臺中港,化學或有關工業產品,香港,12
103年06月,臺中港,化學或有關工業產品,北韓,2
103年06月,臺中港,化學或有關工業產品,巴基斯坦,1
103年06月,臺中港,化學或有關工業產品,泰國,24
103年06月,臺中港,塑膠橡膠及其製品,澳洲,0
103年06月,臺中港,塑膠橡膠及其製品,加拿大,0
103年06月,臺中港,塑膠橡膠及其製品,中國大陸,581
103年06月,臺中港,塑膠橡膠及其製品,英國,0
103年06月,臺中港,塑膠橡膠及其製品,義大利,0
103年06月,臺中港,塑膠橡膠及其製品,日本,0
103年06月,臺中港,塑膠橡膠及其製品,北韓,0
103年06月,臺中港,塑膠橡膠及其製品,韓國,20
103年06月,臺中港,塑膠橡膠及其製品,馬來西亞,33
103年06月,臺中港,塑膠橡膠及其製品,荷蘭,0
103年06月,臺中港,塑膠橡膠及其製品,巴基斯坦,0
103年06月,臺中港,塑膠橡膠及其製品,美國,0
103年06月,臺中港,塑膠橡膠及其製品,越南,0
103年06月,臺中港,"皮革毛衣及其製品,旅行用物品",加拿大,0
103年06月,臺中港,"皮革毛衣及其製品,旅行用物品",中國大陸,54
103年06月,臺中港,"皮革毛衣及其製品,旅行用物品",荷蘭,0
103年06月,臺中港,"皮革毛衣及其製品,旅行用物品",美國,0
103年06月,臺中港,"木及木製品,軟木及軟木製品",中國大陸,0
103年06月,臺中港,"木及木製品,軟木及軟木製品",北韓,0
103年06月,臺中港,"木漿紙漿,紙及紙板及其製品",中國大陸,81
103年06月,臺中港,"木漿紙漿,紙及紙板及其製品",義大利,0
103年06月,臺中港,"木漿紙漿,紙及紙板及其製品",日本,0
103年06月,臺中港,"木漿紙漿,紙及紙板及其製品",南美洲其他,0
103年06月,臺中港,"木漿紙漿,紙及紙板及其製品",越南,0
103年06月,臺中港,紡織品及其製品,亞洲其他,0
103年06月,臺中港,紡織品及其製品,澳洲,0
103年06月,臺中港,紡織品及其製品,加拿大,0
103年06月,臺中港,紡織品及其製品,中國大陸,26
103年06月,臺中港,紡織品及其製品,德國,0
103年06月,臺中港,紡織品及其製品,英國,0
103年06月,臺中港,紡織品及其製品,香港,0
103年06月,臺中港,紡織品及其製品,印尼,0
103年06月,臺中港,紡織品及其製品,日本,0
103年06月,臺中港,紡織品及其製品,韓國,0
103年06月,臺中港,紡織品及其製品,荷蘭,0
103年06月,臺中港,紡織品及其製品,南美洲其他,0
103年06月,臺中港,紡織品及其製品,美國,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",亞洲其他,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",澳洲,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",加拿大,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",中國大陸,4
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",德國,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",英國,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",日本,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",北韓,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",荷蘭,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",南美洲其他,0
103年06月,臺中港,"鞋帽傘,羽毛及其製品,人造花",美國,1
103年06月,臺中港,"石料水泥石棉等材料之製品,陶瓷,玻璃",中國大陸,122
103年06月,臺中港,"珍珠寶石貴金屬,仿首飾",中國大陸,0
103年06月,臺中港,卑金屬及其製品,亞洲其他,0
103年06月,臺中港,卑金屬及其製品,澳洲,0
103年06月,臺中港,卑金屬及其製品,加拿大,0
103年06月,臺中港,卑金屬及其製品,中國大陸,90
103年06月,臺中港,卑金屬及其製品,英國,1
103年06月,臺中港,卑金屬及其製品,日本,0
103年06月,臺中港,卑金屬及其製品,北韓,0
103年06月,臺中港,卑金屬及其製品,韓國,0
103年06月,臺中港,卑金屬及其製品,荷蘭,0
103年06月,臺中港,卑金屬及其製品,美國,3
103年06月,臺中港,"機械用具電機設備,電視影像錄音機",中國大陸,365
103年06月,臺中港,"機械用具電機設備,電視影像錄音機",英國,0
103年06月,臺中港,"機械用具電機設備,電視影像錄音機",日本,0
103年06月,臺中港,"機械用具電機設備,電視影像錄音機",韓國,0
103年06月,臺中港,"機械用具電機設備,電視影像錄音機",荷蘭,0
103年06月,臺中港,"機械用具電機設備,電視影像錄音機",巴基斯坦,1
103年06月,臺中港,"機械用具電機設備,電視影像錄音機",美國,3
103年06月,臺中港,車輛航空器船舶運輸設備,亞洲其他,0
103年06月,臺中港,車輛航空器船舶運輸設備,澳洲,0
103年06月,臺中港,車輛航空器船舶運輸設備,中國大陸,11
103年06月,臺中港,車輛航空器船舶運輸設備,德國,0
103年06月,臺中港,車輛航空器船舶運輸設備,西班牙,0
103年06月,臺中港,車輛航空器船舶運輸設備,英國,0
103年06月,臺中港,車輛航空器船舶運輸設備,香港,0
103年06月,臺中港,車輛航空器船舶運輸設備,印尼,0
103年06月,臺中港,車輛航空器船舶運輸設備,義大利,0
103年06月,臺中港,車輛航空器船舶運輸設備,日本,0
103年06月,臺中港,車輛航空器船舶運輸設備,韓國,0
103年06月,臺中港,車輛航空器船舶運輸設備,墨西哥,0
103年06月,臺中港,車輛航空器船舶運輸設備,荷蘭,0
103年06月,臺中港,車輛航空器船舶運輸設備,紐西蘭,0
